Date,Open,High,Low,Close,Adj Close,Volume
2017-03-06,5846.419922,5872.600098,5812.080078,5861.729980,5861.729980,9298850000
2017-03-13,5863.479980,5912.609863,5831.879883,5901.000000,5901.000000,10393340000
2017-03-20,5898.810059,5928.060059,5781.799805,5828.740234,5828.740234,9399030000
2017-03-27,5776.330078,5927.810059,5769.390137,5911.740234,5911.740234,8856100000
2017-04-03,5917.319824,5936.390137,5855.509766,5877.810059,5877.810059,9410370000
2017-04-10,5883.430176,5907.850098,5805.149902,5805.149902,5805.149902,6717670000
2017-04-17,5821.549805,5926.229980,5818.200195,5910.520020,5910.520020,8235930000
2017-04-24,5979.959961,6074.040039,5970.250000,6047.609863,6047.609863,9530050000
2017-05-01,6067.560059,6102.720215,6053.279785,6100.759766,6100.759766,10041420000
2017-05-08,6100.660156,6133.000000,6075.680176,6121.229980,6121.229980,9731360000
2017-05-15,6128.109863,6170.160156,5996.810059,6083.700195,6083.700195,10270530000
2017-05-22,6098.250000,6217.339844,6097.240234,6210.189941,6210.189941,8458660000
2017-05-29,6204.180176,6308.759766,6164.069824,6305.799805,6305.799805,7674510000
2017-06-05,6305.470215,6341.700195,6137.680176,6207.919922,6207.919922,10751430000
2017-06-12,6153.560059,6237.529785,6107.850098,6151.759766,6151.759766,11604840000
2017-06-19,6196.850098,6269.370117,6186.939941,6265.250000,6265.250000,13320270000
2017-06-26,6292.729980,6303.450195,6087.810059,6140.419922,6140.419922,10844330000
2017-07-03,6173.290039,6177.359863,6081.959961,6153.080078,6153.080078,6670850000
2017-07-10,6156.029785,6321.759766,6141.830078,6312.470215,6312.470215,8743170000
2017-07-17,6320.350098,6398.259766,6291.069824,6387.750000,6387.750000,8861190000
2017-07-24,6387.819824,6460.839844,6318.620117,6374.680176,6374.680176,10054160000
2017-07-31,6394.689941,6396.589844,6313.430176,6351.560059,6351.560059,9869510000
2017-08-07,6361.060059,6423.350098,6214.410156,6256.560059,6256.560059,9688080000
2017-08-14,6306.109863,6374.560059,6193.379883,6216.529785,6216.529785,9115610000
2017-08-21,6216.319824,6308.720215,6177.189941,6265.640137,6265.640137,7782320000
2017-08-28,6286.009766,6449.649902,6228.729980,6435.330078,6435.330078,8300600000
2017-09-04,6414.819824,6426.509766,6334.589844,6360.189941,6360.189941,7579320000
2017-09-11,6411.180176,6464.270020,6410.709961,6448.470215,6448.470215,10157310000
2017-09-18,6460.100098,6477.770020,6400.810059,6426.919922,6426.919922,9209850000
2017-09-25,6403.109863,6497.979980,6343.959961,6495.959961,6495.959961,9919050000
2017-10-02,6506.080078,6590.180176,6484.140137,6590.180176,6590.180176,9539770000
2017-10-09,6597.370117,6616.580078,6561.779785,6605.799805,6605.799805,8916530000
2017-10-16,6622.549805,6640.029785,6558.529785,6629.049805,6629.049805,8682700000
2017-10-23,6641.569824,6708.129883,6517.930176,6701.259766,6701.259766,10411640000
2017-10-30,6693.770020,6765.140137,6677.149902,6764.439941,6764.439941,10630550000
2017-11-06,6763.299805,6795.520020,6687.279785,6750.939941,6750.939941,10726360000
2017-11-13,6727.390137,6806.669922,6667.310059,6782.790039,6782.790039,9918020000
2017-11-20,6789.279785,6890.020020,6779.490234,6889.160156,6889.160156,6164970000
2017-11-27,6889.910156,6914.189941,6737.160156,6847.589844,6847.589844,11013050000
2017-12-04,6897.129883,6899.229980,6734.129883,6840.080078,6840.080078,10194080000
2017-12-11,6847.640137,6945.819824,6844.879883,6936.580078,6936.580078,11160360000
2017-12-18,6980.399902,7003.890137,6935.419922,6959.959961,6959.959961,9492200000
2017-12-25,6928.919922,6955.379883,6903.390137,6903.390137,6903.390137,5607170000
2018-01-01,6937.649902,7137.040039,6924.080078,7136.560059,7136.560059,8230050000
2018-01-08,7135.379883,7265.259766,7111.520020,7261.060059,7261.060059,10345020000
2018-01-15,7307.189941,7336.379883,7205.930176,7336.379883,7336.379883,8688580000
2018-01-22,7338.040039,7505.770020,7332.810059,7505.770020,7505.770020,10703550000
2018-01-29,7484.470215,7500.609863,7238.180176,7240.950195,7240.950195,11645170000
2018-02-05,7165.959961,7277.359863,6630.669922,6874.490234,6874.490234,14567570000
2018-02-12,6936.680176,7303.259766,6879.689941,7239.470215,7239.470215,10460370000
2018-02-19,7209.029785,7338.640137,7194.839844,7337.390137,7337.390137,7693110000
2018-02-26,7373.299805,7438.089844,7084.830078,7257.870117,7257.870117,11214240000
2018-03-05,7222.890137,7560.810059,7205.310059,7560.810059,7560.810059,10996190000
2018-03-12,7581.040039,7637.270020,7463.189941,7481.990234,7481.990234,11984910000
2018-03-19,7419.200195,7421.229980,6992.669922,6992.669922,6992.669922,11154770000
2018-03-26,7125.200195,7255.540039,6901.069824,7063.450195,7063.450195,9834190000
2018-04-02,7016.169922,7112.379883,6805.959961,6915.109863,6915.109863,11507960000
2018-04-09,6971.450195,7183.620117,6944.959961,7106.649902,7106.649902,10018570000
2018-04-16,7153.870117,7319.580078,7115.850098,7146.129883,7146.129883,9561780000
2018-04-23,7173.990234,7197.149902,6926.970215,7119.799805,7119.799805,10146160000
2018-04-30,7133.950195,7228.259766,6991.140137,7209.620117,7209.620117,10485390000
2018-05-07,7241.819824,7417.669922,7224.700195,7402.879883,7402.879883,10607680000
2018-05-14,7429.450195,7458.419922,7320.970215,7354.339844,7354.339844,10250450000
2018-05-21,7406.339844,7452.850098,7334.620117,7433.850098,7433.850098,9729140000
2018-05-28,7398.509766,7557.379883,7354.290039,7554.330078,7554.330078,8899370000
2018-06-04,7570.080078,7697.410156,7561.200195,7645.509766,7645.509766,10703070000
2018-06-11,7647.240234,7768.600098,7642.870117,7746.379883,7746.379883,11420580000
2018-06-18,7692.959961,7806.600098,7635.729980,7692.819824,7692.819824,13008360000
2018-06-25,7631.120117,7639.729980,7419.560059,7510.299805,7510.299805,11229400000
2018-07-02,7451.899902,7695.810059,7443.100098,7688.390137,7688.390137,6422590000
2018-07-09,7731.740234,7843.520020,7696.580078,7825.979980,7825.979980,9006480000
2018-07-16,7831.740234,7867.149902,7749.609863,7820.200195,7820.200195,9055510000
2018-07-23,7806.930176,7933.310059,7698.959961,7737.419922,7737.419922,10116760000
2018-07-30,7735.270020,7824.060059,7604.240234,7812.009766,7812.009766,10743060000
2018-08-06,7809.540039,7923.350098,7801.879883,7839.109863,7839.109863,10705500000
2018-08-13,7848.000000,7888.660156,7732.689941,7816.330078,7816.330078,10009220000
2018-08-20,7834.370117,7949.709961,7787.899902,7945.979980,7945.979980,8949190000
2018-08-27,7989.640137,8133.299805,7976.600098,8109.540039,8109.540039,10153560000
2018-09-03,8087.950195,8104.069824,7873.930176,7902.540039,7902.540039,9375830000
2018-09-10,7939.569824,8040.830078,7880.919922,8010.040039,8010.040039,11175140000
2018-09-17,7992.209961,8057.259766,7890.069824,7986.959961,7986.959961,12836050000
2018-09-24,7939.379883,8071.560059,7912.470215,8046.350098,8046.350098,11520340000
2018-10-01,8091.500000,8107.379883,7715.970215,7788.450195,7788.450195,13814010000
2018-10-08,7747.100098,7799.750000,7274.040039,7496.890137,7496.890137,13666150000
2018-10-15,7473.330078,7670.490234,7400.069824,7449.029785,7449.029785,12307600000
2018-10-22,7486.740234,7520.540039,7057.000000,7167.209961,7167.209961,13772200000
2018-10-29,7272.419922,7466.529785,6922.830078,7356.990234,7356.990234,13958430000
2018-11-05,7344.080078,7572.930176,7255.879883,7406.899902,7406.899902,12076550000
2018-11-12,7364.049805,7371.089844,7072.359863,7247.870117,7247.870117,12223270000
2018-11-19,7217.240234,7224.120117,6830.759766,6938.979980,6938.979980,7880470000
2018-11-26,7026.500000,7332.790039,7003.120117,7330.540039,7330.540039,11092980000
2018-12-03,7486.129883,7486.509766,6945.270020,6969.250000,6969.250000,10661200000
2018-12-10,6959.629883,7197.290039,6878.990234,6910.660156,6910.660156,11474700000
2018-12-17,6886.459961,6931.810059,6304.629883,6332.990234,6332.990234,16093920000
2018-12-24,6278.490234,6684.180176,6190.169922,6584.520020,6584.520020,8885690000
2018-12-31,6649.520020,6760.689941,6457.129883,6738.859863,6738.859863,9598820000
2019-01-07,6757.529785,6991.370117,6741.399902,6971.479980,6971.479980,11629710000
2019-01-14,6908.029785,7185.379883,6887.479980,7157.229980,7157.229980,10799800000
2019-01-21,7109.569824,7174.560059,6953.229980,7164.859863,7164.859863,9551410000
2019-01-28,7075.009766,7303.120117,7011.470215,7263.870117,7263.870117,12470860000
2019-02-04,7266.279785,7410.770020,7225.140137,7298.200195,7298.200195,10983610000
2019-02-11,7327.370117,7477.279785,7290.029785,7472.410156,7472.410156,10533600000
2019-02-18,7450.750000,7527.540039,7430.890137,7527.540039,7527.540039,8900050000
2019-02-25,7585.299805,7603.040039,7485.390137,7595.350098,7595.350098,12303670000
2019-03-04,7636.620117,7643.660156,7332.919922,7408.140137,7408.140137,11728950000
2019-03-11,7442.560059,7714.959961,7442.399902,7688.529785,7688.529785,12450100000
2019-03-18,7696.379883,7850.109863,7642.569824,7642.669922,7642.669922,12231840000
2019-03-25,7618.979980,7738.169922,7579.290039,7729.319824,7729.319824,10720850000
2019-04-01,7800.240234,7940.450195,7777.089844,7938.689941,7938.689941,11172620000
2019-04-08,7924.890137,7992.089844,7891.850098,7984.160156,7984.160156,10105020000
2019-04-15,7987.160156,8052.399902,7933.569824,7998.060059,7998.060059,8372410000
2019-04-22,7969.370117,8151.839844,7965.899902,8146.399902,8146.399902,9989640000
2019-04-29,8147.649902,8176.080078,7976.770020,8164.000000,8164.000000,10479860000
2019-05-06,7981.850098,8135.540039,7759.339844,7916.939941,7916.939941,11562900000
2019-05-13,7720.069824,7946.229980,7627.220215,7816.279785,7816.279785,10947140000
2019-05-20,7714.060059,7804.439941,7585.319824,7637.009766,7637.009766,9971250000
2019-05-27,7655.660156,7693.740234,7448.229980,7453.149902,7453.149902,8775190000
2019-06-03,7441.209961,7767.020020,7292.220215,7742.100098,7742.100098,11261680000
2019-06-10,7798.870117,7909.990234,7773.970215,7796.660156,7796.660156,9799150000
2019-06-17,7819.430176,8088.879883,7812.609863,8031.709961,8031.709961,11246410000
2019-06-24,8040.580078,8047.560059,7879.149902,8006.240234,8006.240234,12514160000
2019-07-01,8145.850098,8171.970215,8059.290039,8161.790039,8161.790039,7414560000
2019-07-08,8112.910156,8245.660156,8061.319824,8244.139648,8244.139648,9701880000
2019-07-15,8263.179688,8264.780273,8135.120117,8146.490234,8146.490234,9581740000
2019-07-22,8171.990234,8339.639648,8171.540039,8330.209961,8330.209961,9692360000
2019-07-29,8325.099609,8325.280273,7953.669922,8004.069824,8004.069824,11533790000
2019-08-05,7823.330078,8041.120117,7662.899902,7959.140137,7959.140137,12013700000
2019-08-12,7907.490234,8065.240234,7716.549805,7895.990234,7895.990234,11175680000
2019-08-19,8006.180176,8048.580078,7730.770020,7751.770020,7751.770020,9413710000
2019-08-26,7829.580078,8017.910156,7766.669922,7962.879883,7962.879883,8642240000
2019-09-02,7906.439941,8134.419922,7847.319824,8103.069824,8103.069824,7819950000
2019-09-09,8130.910156,8243.799805,8001.680176,8176.709961,8176.709961,11088020000
2019-09-16,8121.640137,8237.429688,8086.160156,8117.669922,8117.669922,10961140000
2019-09-23,8106.490234,8158.830078,7890.279785,7939.629883,7939.629883,10042330000
2019-09-30,7964.089844,8062.500000,7700.000000,7982.470215,7982.470215,10468400000
2019-10-07,7956.410156,8115.799805,7823.729980,8057.040039,8057.040039,9245040000
2019-10-14,8044.350098,8183.640137,8036.410156,8089.540039,8089.540039,9049410000
2019-10-21,8137.419922,8249.969727,8078.350098,8243.120117,8243.120117,9234890000
2019-10-28,8285.769531,8386.750000,8241.700195,8386.400391,8386.400391,10086190000
2019-11-04,8445.500000,8483.160156,8379.330078,8475.309570,8475.309570,11222640000
2019-11-11,8431.259766,8540.830078,8425.480469,8540.830078,8540.830078,10214070000
2019-11-18,8529.160156,8589.759766,8468.629883,8519.879883,8519.879883,10715520000
2019-11-25,8559.650391,8705.910156,8559.650391,8665.469727,8665.469727,7549730000
2019-12-02,8672.839844,8672.839844,8435.400391,8656.530273,8656.530273,10908330000
2019-12-09,8650.860352,8768.870117,8600.820313,8734.879883,8734.879883,10780740000
2019-12-16,8791.309570,8931.910156,8789.769531,8924.959961,8924.959961,13769920000
2019-12-23,8950.200195,9052.000000,8934.360352,9006.620117,9006.620117,6516900000
2019-12-30,9004.450195,9093.429688,8909.190430,9020.769531,9020.769531,9687370000
2020-01-06,8943.500000,9235.200195,8943.500000,9178.860352,9178.860352,12588670000
2020-01-13,9213.719727,9393.480469,9193.059570,9388.940430,9388.940430,12387850000
2020-01-20,9361.070313,9451.429688,9273.230469,9314.910156,9314.910156,10230010000
2020-01-27,9092.459961,9329.120117,9088.040039,9150.940430,9150.940430,12039010000
2020-02-03,9190.719727,9575.660156,9188.549805,9520.509766,9520.509766,11902480000
2020-02-10,9493.629883,9748.320313,9493.629883,9731.179688,9731.179688,11485690000
2020-02-17,9679.040039,9838.370117,9542.330078,9576.589844,9576.589844,10246170000
2020-02-24,9188.440430,9322.879883,8264.160156,8567.370117,8567.370117,20251980000
2020-03-02,8667.139648,9070.320313,8375.129883,8575.620117,8575.620117,20277070000
2020-03-09,7957.930176,8347.400391,7194.669922,7874.879883,7874.879883,23104400000
2020-03-16,7392.729980,7422.200195,6686.359863,6879.520020,6879.520020,24512120000
2020-03-23,6847.279785,7809.830078,6631.419922,7502.379883,7502.379883,21476910000
2020-03-30,7583.459961,7880.310059,7288.109863,7373.080078,7373.080078,18566200000
2020-04-06,7660.169922,8227.910156,7617.790039,8153.580078,8153.580078,15567990000
2020-04-13,8127.689941,8670.299805,8035.950195,8650.139648,8650.139648,18706100000
2020-04-20,8553.379883,8684.910156,8215.690430,8634.519531,8634.519531,18112980000
2020-04-27,8717.980469,8957.269531,8566.839844,8604.950195,8604.950195,19909430000
2020-05-04,8555.320313,9125.980469,8537.830078,9121.320313,9121.320313,18634290000
2020-05-11,9054.910156,9250.959961,8705.250000,9014.559570,9014.559570,20741830000
2020-05-18,9177.150391,9405.250000,9154.349609,9324.589844,9324.589844,20264210000
2020-05-25,9501.209961,9523.639648,9144.280273,9489.870117,9489.870117,17794010000
2020-06-01,9471.419922,9845.690430,9462.320313,9814.080078,9814.080078,25265930000
2020-06-08,9823.440430,10086.889648,9413.620117,9588.809570,9588.809570,26377480000
2020-06-15,9426.900391,10053.910156,9403.000000,9946.120117,9946.120117,23854180000
2020-06-22,9945.490234,10221.849609,9749.070313,9757.219727,9757.219727,27940280000
2020-06-29,9771.719727,10310.360352,9663.610352,10207.629883,10207.629883,17509830000
2020-07-06,10360.379883,10622.349609,10337.980469,10617.440430,10617.440430,20488290000
2020-07-13,10729.919922,10824.780273,10182.459961,10503.190430,10503.190430,22599960000
2020-07-20,10526.019531,10839.929688,10217.309570,10363.179688,10363.179688,22529270000
2020-07-27,10421.700195,10747.799805,10397.870117,10745.269531,10745.269531,20773410000
2020-08-03,10848.639648,11126.040039,10831.150391,11010.980469,11010.980469,20765080000
2020-08-10,11033.730469,11124.849609,10762.709961,11019.299805,11019.299805,19120150000
2020-08-17,11083.250000,11326.209961,11080.299805,11311.799805,11311.799805,18084360000
2020-08-24,11449.250000,11730.009766,11297.530273,11695.629883,11695.629883,17414490000
2020-08-31,11718.809570,12074.059570,10875.870117,11313.129883,11313.129883,19854920000
2020-09-07,10900.700195,11299.530273,10728.030273,10853.549805,10853.549805,14926340000
2020-09-14,11010.139648,11245.419922,10639.950195,10793.280273,10793.280273,20700940000
2020-09-21,10610.139648,10979.650391,10519.490234,10913.559570,10913.559570,19385360000
2020-09-28,11084.379883,11344.129883,11019.139648,11075.019531,11075.019531,18978820000
2020-10-05,11169.110352,11581.230469,11124.450195,11579.940430,11579.940430,18937450000
2020-10-12,11732.330078,11965.540039,11559.099609,11671.559570,11671.559570,17421820000
2020-10-19,11732.339844,11778.110352,11369.290039,11548.280273,11548.280273,17034370000
2020-10-26,11440.639648,11545.629883,10822.570313,10911.589844,10911.589844,17156350000
2020-11-02,11010.450195,11924.280273,10830.950195,11895.230469,11895.230469,18077720000
2020-11-09,12046.660156,12108.070313,11424.610352,11829.290039,11829.290039,21996040000
2020-11-16,11847.110352,11950.179688,11760.980469,11854.969727,11854.969727,23785180000
2020-11-23,11916.759766,12236.230469,11796.530273,12205.849609,12205.849609,19663300000
2020-11-30,12224.250000,12464.230469,12027.160156,12464.230469,12464.230469,29764650000
2020-12-07,12461.000000,12607.139648,12214.740234,12377.870117,12377.870117,23561010000
2020-12-14,12447.440430,12809.599609,12432.709961,12755.639648,12755.639648,25663910000
2020-12-21,12596.139648,12841.919922,12525.219727,12804.730469,12804.730469,21410920000
2020-12-28,12914.639648,12973.330078,12821.230469,12888.280273,12888.280273,19994910000
2021-01-04,12958.519531,13208.089844,12543.240234,13201.980469,13201.980469,35428780000
2021-01-11,13048.780273,13220.160156,12949.759766,12998.500000,12998.500000,34521810000
2021-01-18,13132.730469,13567.139648,13078.700195,13543.059570,13543.059570,26350240000
2021-01-25,13681.209961,13728.980469,12985.049805,13070.690430,13070.690430,43496020000
2021-02-01,13226.179688,13878.160156,13132.469727,13856.299805,13856.299805,36053010000
2021-02-08,13937.059570,14109.120117,13845.469727,14095.469727,14095.469727,46450950000
2021-02-15,14152.209961,14175.120117,13714.349609,13874.459961,13874.459961,28239840000
2021-02-22,13714.200195,13757.059570,13003.980469,13192.349609,13192.349609,32182970000
2021-03-01,13406.160156,13601.330078,12397.049805,12920.150391,12920.150391,31147230000
2021-03-08,12904.259766,13433.620117,12599.230469,13319.860352,13319.860352,29885730000
2021-03-15,13323.469727,13620.709961,13039.450195,13215.240234,13215.240234,30372680000
2021-03-22,13278.780273,13455.639648,12786.809570,13138.730469,13138.730469,28104070000
2021-03-29,13103.969727,13487.080078,12922.570313,13480.110352,13480.110352,19268240000
2021-04-05,13594.900391,13905.410156,13582.759766,13900.190430,13900.190430,20711160000
2021-04-12,13854.440430,14062.500000,13783.950195,14052.339844,14052.339844,21425690000
2021-04-19,13984.580078,14062.740234,13698.669922,14016.809570,14016.809570,21400270000
2021-04-26,14052.379883,14211.570313,13941.629883,13962.679688,13962.679688,23477870000
2021-05-03,14031.769531,14042.120117,13439.389648,13752.240234,13752.240234,24589350000
2021-05-10,13687.589844,13687.929688,13002.540039,13429.980469,13429.980469,23030710000
2021-05-17,13368.799805,13616.580078,13072.230469,13470.990234,13470.990234,20357300000
2021-05-24,13557.209961,13820.870117,13551.009766,13748.740234,13748.740234,21438080000
2021-05-31,13829.059570,13836.169922,13548.929688,13814.490234,13814.490234,19040870000
2021-06-07,13802.820313,14069.419922,13784.889648,14069.419922,14069.419922,25315570000
2021-06-14,14083.469727,14196.209961,13903.730469,14030.379883,14030.379883,24337120000
2021-06-21,14047.419922,14414.459961,13960.040039,14360.389648,14360.389648,25205330000
2021-06-28,14417.809570,14649.110352,14417.200195,14639.330078,14639.330078,22640000000
2021-07-05,14661.549805,14755.330078,14371.589844,14701.919922,14701.919922,17496680000
2021-07-12,14743.860352,14803.679688,14413.320313,14427.240234,14427.240234,21558850000
2021-07-19,14235.980469,14846.059570,14178.660156,14836.990234,14836.990234,20882890000
2021-07-26,14821.030273,14863.650391,14503.759766,14672.679688,14672.679688,20608220000
2021-08-02,14758.599609,14896.469727,14584.089844,14835.759766,14835.759766,20505220000
2021-08-09,14855.759766,14894.610352,14692.410156,14822.900391,14822.900391,20215820000
2021-08-16,14771.530273,14794.679688,14423.160156,14714.660156,14714.660156,20062470000
2021-08-23,14776.980469,15144.480469,14776.980469,15129.500000,15129.500000,19050190000
2021-08-30,15165.940430,15380.070313,15165.120117,15363.519531,15363.519531,20278970000
2021-09-06,15375.980469,15403.440430,15111.309570,15115.490234,15115.490234,16764100000
2021-09-13,15211.429688,15215.440430,14984.679688,15043.969727,15043.969727,24192690000
2021-09-20,14758.139648,15085.440430,14530.070313,15047.700195,15047.700195,21403270000
2021-09-27,14954.179688,15003.160156,14324.009766,14566.700195,14566.700195,25596570000
2021-10-04,14493.120117,14755.719727,14181.690430,14579.540039,14579.540039,20754970000
2021-10-11,14540.080078,14904.980469,14441.599609,14897.339844,14897.339844,20413790000
2021-10-18,14839.740234,15222.250000,14833.280273,15090.200195,15090.200195,23505820000
2021-10-25,15142.919922,15504.120117,15070.750000,15498.389648,15498.389648,30106720000
2021-11-01,15541.259766,16053.389648,15470.820313,15971.589844,15971.589844,26592080000
2021-11-08,15995.719727,16038.230469,15543.679688,15860.959961,15860.959961,26684420000
2021-11-15,15894.820313,16121.120117,15778.309570,16057.440430,16057.440430,25869190000
2021-11-22,16120.919922,16212.230469,15456.089844,15491.660156,15491.660156,18701470000
2021-11-29,15719.419922,15833.110352,14931.059570,15085.469727,15085.469727,29106590000
2021-12-06,15117.629883,15796.049805,14931.610352,15630.599609,15630.599609,23788920000
2021-12-13,15621.269531,15637.059570,14960.370117,15169.679688,15169.679688,27359080000
2021-12-20,14933.000000,15697.980469,14860.040039,15653.370117,15653.370117,17227270000
2021-12-27,15696.830078,15901.469727,15643.940430,15644.969727,15644.969727,18250300000
2022-01-03,15732.500000,15852.139648,14877.629883,14935.900391,14935.900391,23621810000
2022-01-10,14751.780273,15319.030273,14530.230469,14893.750000,14893.750000,22722460000
2022-01-17,14681.830078,14740.540039,13764.240234,13768.919922,13768.919922,20699010000
2022-01-24,13481.500000,14002.650391,13094.650391,13770.570313,13770.570313,27938600000
2022-01-31,13812.190430,14504.820313,13767.709961,14098.009766,14098.009766,22917570000
2022-02-07,14118.790039,14509.559570,13733.160156,13791.150391,13791.150391,23742060000
2022-02-14,13768.969727,14163.730469,13465.559570,13548.070313,13548.070313,21783060000
2022-02-21,13424.360352,13696.860352,12587.879883,13694.620117,13694.620117,20297420000
2022-02-28,13570.830078,13837.589844,13224.980469,13313.440430,13313.440430,27742350000
2022-03-07,13328.360352,13353.280273,12670.080078,12843.809570,12843.809570,28635340000
2022-03-14,12795.120117,13899.280273,12555.349609,13893.839844,13893.839844,31630400000
2022-03-21,13860.389648,14218.759766,13682.549805,14169.299805,14169.299805,26877890000
2022-03-28,14177.209961,14646.900391,14101.339844,14261.500000,14261.500000,27126270000
2022-04-04,14304.349609,14534.379883,13689.230469,13711.000000,13711.000000,24148400000
2022-04-11,13547.290039,13685.950195,13317.740234,13351.080078,13351.080078,19490360000
2022-04-18,13319.389648,13710.700195,12828.019531,12839.290039,12839.290039,23315200000
2022-04-25,12749.169922,13011.450195,12315.740234,12334.639648,12334.639648,24624260000
2022-05-02,12331.690430,12985.009766,11990.150391,12144.660156,12144.660156,25596970000
2022-05-09,11923.030273,11990.610352,11108.759766,11805.000000,11805.000000,30883260000
2022-05-16,11727.139648,11988.429688,11035.690430,11354.620117,11354.620117,25677110000
2022-05-23,11396.280273,12131.660156,11092.480469,12131.129883,12131.129883,23262840000
2022-05-30,12137.540039,12320.120117,11901.429688,12012.730469,12012.730469,19341280000
2022-06-06,12200.330078,12245.400391,11328.269531,11340.019531,11340.019531,24327710000
2022-06-13,10986.849609,11244.259766,10565.139648,10798.349609,10798.349609,29275170000
2022-06-20,10974.049805,11613.230469,10938.059570,11607.620117,11607.620117,25190770000
2022-06-27,11661.019531,11677.490234,10850.009766,11127.849609,11127.849609,26652190000
2022-07-04,10964.179688,11689.700195,10911.450195,11635.309570,11635.309570,19116360000
2022-07-11,11524.490234,11541.099609,11005.929688,11452.419922,11452.419922,21963960000
2022-07-18,11561.639648,12093.019531,11322.839844,11834.110352,11834.110352,25230550000
2022-07-25,11837.959961,12426.259766,11533.370117,12390.690430,12390.690430,23117120000
2022-08-01,12317.959961,12736.190430,12260.480469,12657.549805,12657.549805,25219290000
2022-08-08,12703.719727,13047.190430,12438.860352,13047.190430,13047.190430,26340720000
2022-08-15,12996.629883,13181.089844,12674.870117,12705.219727,12705.219727,24086490000
2022-08-22,12523.160156,12655.839844,12141.519531,12141.709961,12141.709961,20877800000
2022-08-29,12021.049805,12124.870117,11546.519531,11630.860352,11630.860352,22893680000
2022-09-05,11643.030273,12132.669922,11471.500000,12112.309570,12112.309570,17800080000
2022-09-12,12174.940430,12270.190430,11316.919922,11448.400391,11448.400391,26454340000
2022-09-19,11338.570313,11613.570313,10732.719727,10867.929688,10867.929688,22718590000
2022-09-26,10833.379883,11101.500000,10572.330078,10575.620117,10575.620117,22865220000
2022-10-03,10659.009766,11230.440430,10577.889648,10652.400391,10652.400391,22569590000
2022-10-10,10659.950195,10766.690430,10088.830078,10321.389648,10321.389648,22512590000
2022-10-17,10575.650391,10972.969727,10542.429688,10859.719727,10859.719727,23776090000
2022-10-24,10867.070313,11210.379883,10713.330078,11102.450195,11102.450195,24680370000
2022-10-31,11028.429688,11156.349609,10262.929688,10475.250000,10475.250000,25423620000
2022-11-07,10516.940430,11352.429688,10344.009766,11323.330078,11323.330078,26869400000
2022-11-14,11233.900391,11492.620117,11006.209961,11146.059570,11146.059570,23736340000
2022-11-21,11091.009766,11310.820313,10975.660156,11226.360352,11226.360352,14779100000
2022-11-28,11147.570313,11546.769531,10944.370117,11461.500000,11461.500000,25198780000
2022-12-05,11380.990234,11425.509766,10910.620117,11004.620117,11004.620117,22186460000
2022-12-12,11015.480469,11571.639648,10642.099609,10705.410156,10705.410156,29946270000
2022-12-19,10707.440430,10753.570313,10313.320313,10497.860352,10497.860352,22410180000
2022-12-26,10462.190430,10502.080078,10207.469727,10466.480469,10466.480469,15783390000
2023-01-02,10562.059570,10613.059570,10265.040039,10569.290039,10569.290039,19830080000
2023-01-09,10662.099609,11084.009766,10589.589844,11079.160156,11079.160156,25886490000
2023-01-16,11070.000000,11223.410156,10804.570313,11140.429688,11140.429688,21067950000
2023-01-23,11171.940430,11691.889648,11069.179688,11621.709961,11621.709961,29130930000
2023-01-30,11512.339844,12269.549805,11388.540039,12006.950195,12006.950195,30146210000
2023-02-06,11904.410156,12150.219727,11630.540039,11718.120117,11718.120117,26732780000
2023-02-13,11759.089844,12071.290039,11673.209961,11787.269531,11787.269531,24926590000
2023-02-20,11640.370117,11684.139648,11334.469727,11394.940430,11394.940430,18821040000
2023-02-27,11517.190430,11699.629883,11273.610352,11689.009766,11689.009766,25178450000
2023-03-06,11736.870117,11827.919922,11093.860352,11138.889648,11138.889648,26746960000
2023-03-13,11041.459961,11773.110352,10982.799805,11630.509766,11630.509766,31049050000
2023-03-20,11614.389648,12013.990234,11550.690430,11823.959961,11823.959961,24063200000
2023-03-27,11868.540039,12227.929688,11635.030273,12221.910156,12221.910156,23120800000
2023-04-03,12146.089844,12224.679688,11898.360352,12087.959961,12087.959961,17356590000
2023-04-10,11975.129883,12205.719727,11916.540039,12123.469727,12123.469727,23519530000
2023-04-17,12108.230469,12245.429688,11986.820313,12072.459961,12072.459961,24106270000
2023-04-24,12053.469727,12227.719727,11798.769531,12226.580078,12226.580078,25527130000
2023-05-01,12210.049805,12264.830078,11925.370117,12235.410156,12235.410156,25772570000
2023-05-08,12231.679688,12364.650391,12174.059570,12284.740234,12284.740234,21950890000
2023-05-15,12301.169922,12731.730469,12263.349609,12657.900391,12657.900391,21017290000
2023-05-22,12664.440430,13001.910156,12415.849609,12975.690430,12975.690430,21800340000
2023-05-29,13109.099609,13256.209961,12889.370117,13240.769531,13240.769531,19786300000
2023-06-05,13238.480469,13385.950195,13089.480469,13259.139648,13259.139648,23118660000
2023-06-12,13326.370117,13864.059570,13302.580078,13689.570313,13689.570313,29761380000
2023-06-19,13642.290039,13711.179688,13441.559570,13492.519531,13492.519531,22666400000
2023-06-26,13468.740234,13816.679688,13334.419922,13787.919922,13787.919922,23066790000
2023-07-03,13798.700195,13844.500000,13567.250000,13660.719727,13660.719727,19452840000
2023-07-10,13645.370117,14232.110352,13584.870117,14113.700195,14113.700195,25897410000
